cluster,gene_symbol,specie,event_type,canonical_transcript_id,transcript_id,domain_name,c_domain_length,t_domain_length,c_domains_number,t_domains_number,is_longest_cds,is_most_like_canonical
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000686270.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000690627.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000689853.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,transcript_doesnt_have_features,ENST00000400181.9,ENST00000919147.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000919149.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000919150.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000919151.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000919152.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000954766.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,transcript_doesnt_have_features,ENST00000400181.9,ENST00000919155.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000874661.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000919153.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,transcript_doesnt_have_features,ENST00000400181.9,ENST00000919154.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000954765.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000919156.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,transcript_doesnt_have_features,ENST00000400181.9,ENST00000954768.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000874663.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,transcript_doesnt_have_features,ENST00000400181.9,ENST00000919157.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000919160.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,no_unique_features,ENST00000400181.9,ENST00000954770.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,transcript_doesnt_have_features,ENST00000400181.9,ENST00000494920.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,transcript_doesnt_have_features,ENST00000400181.9,ENST00000685243.1,,,,,,,
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,XM_047449677.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000465864.2,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000465864.2,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000691682.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000691682.1,pfam01593,542.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000691682.1,IPR017366,,769.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000691682.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000691682.1,IPR036188,,504.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000356634.7,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000356634.7,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000688235.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000687202.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000688122.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000692214.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000692975.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000692975.1,pfam01593,542.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692975.1,IPR017366,,769.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692975.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692975.1,IPR036188,,505.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000686339.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000686339.1,pfam01593,542.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000686339.1,IPR017366,,648.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000686339.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000686339.1,IPR036188,,386.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000691813.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000693156.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000693156.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000691256.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000691256.1,pfam01593,542.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000691256.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000691256.1,IPR050281,,369.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000691256.1,IPR036188,,284.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000692056.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692056.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000692853.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692853.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000686771.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000686771.1,pfam01593,542.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000686771.1,IPR017366,,738.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000686771.1,IPR036388,,108.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000686771.1,IPR036188,,466.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000692209.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000692209.1,pfam01593,542.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692209.1,IPR017366,,693.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692209.1,IPR036388,,108.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000692209.1,IPR036188,,421.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000686934.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000686934.1,IPR036388,,51.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000919146.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000919146.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,same,ENST00000400181.9,ENST00000954764.1,pfam04433,81.0,81.0,1.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000919148.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000919148.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000954767.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000954767.1,IPR009057,,105.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000874664.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000874664.1,IPR036388,,108.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000874662.1,pfam04433,81.0,,1.0,0.0,True,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000874662.1,pfam01593,542.0,,1.0,0.0,True,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000874662.1,IPR017366,,849.0,0.0,1.0,True,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000874662.1,IPR009057,,107.0,0.0,1.0,True,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000874662.1,IPR036188,,118.0,0.0,1.0,True,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000874662.1,IPR002937,,363.0,0.0,1.0,True,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000919158.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000919158.1,IPR036388,,108.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000919159.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000919159.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000954769.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000954769.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,dropped domain,ENST00000400181.9,ENST00000919161.1,pfam04433,81.0,,1.0,0.0,False,False
ENSG00000004487:t:23050387-23050520,KDM1A,human,added_domain,ENST00000400181.9,ENST00000919161.1,IPR009057,,107.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000341582.10,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000443227.5,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000457277.5,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,NM_001202519.3,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000341222.10,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000395148.6,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,NM_001351593.2,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000440180.5,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,XM_047446191.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000479953.6,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,NM_001202515.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000461820.5,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000461422.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000460961.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000474842.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000470664.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000890673.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000890674.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000342795.9,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000948374.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000890676.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000890675.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,no_unique_features,ENST00000309955.8,ENST00000948375.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000948376.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000948373.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000890677.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000890678.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000890679.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000948379.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000948380.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000890681.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000948381.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000948382.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000948383.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000494258.5,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000470178.6,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000462763.5,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,transcript_doesnt_have_features,ENST00000309955.8,ENST00000490965.1,,,,,,,
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,ENST00000423241.6,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000423241.6,cd08340,,81.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000423241.6,pfam01335,,81.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000423241.6,smart00031,,80.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,NM_001351594.2,IPR011029,182.0,,2.0,0.0,False,True
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,XM_047446185.1,IPR011029,182.0,,2.0,0.0,True,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,XM_047446197.1,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,NM_001308042.3,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,NM_001351592.2,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,shorter_domains,ENST00000309955.8,ENST00000441224.5,IPR011029,182.0,127.0,2.0,2.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,ENST00000433445.1,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000433445.1,IPR001875,,64.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,ENST00000948377.1,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000948377.1,cd08340,,81.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000948377.1,pfam01335,,81.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000948377.1,smart00031,,80.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,same_domains,ENST00000309955.8,ENST00000439154.6,IPR011029,182.0,182.0,2.0,2.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,longer_domains,ENST00000309955.8,ENST00000948378.1,IPR011029,182.0,184.0,2.0,2.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,same,ENST00000309955.8,ENST00000948378.1,IPR029030,245.0,245.0,1.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,ENST00000890680.1,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000890680.1,cd08340,,81.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000890680.1,pfam01335,,81.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000890680.1,smart00031,,80.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,dropped domain,ENST00000309955.8,ENST00000425030.1,IPR011029,182.0,,2.0,0.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,added_domain,ENST00000309955.8,ENST00000425030.1,IPR001875,,62.0,0.0,1.0,False,False
ENSG00000003402:t:201129643-201130146,CFLAR,human,shorter_domains,ENST00000309955.8,ENST00000417748.1,IPR011029,182.0,116.0,2.0,2.0,False,False
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000621914.4,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,XM_047435511.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000616784.4,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000967994.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000938755.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000621668.4,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000616681.4,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000620039.4,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000590538.5,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000591610.5,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000612035.4,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000879026.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000967995.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,no_unique_features,ENST00000610402.5,ENST00000938757.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000967996.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000879020.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000879022.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000879023.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000879024.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000628168.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000588116.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000587805.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000591561.5,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,transcript_doesnt_have_features,ENST00000610402.5,ENST00000619183.1,,,,,,,
ENSG00000006125:t:35594008-35594067,AP2B1,human,dropped domain,ENST00000610402.5,XM_011524450.3,IPR011989,591.0,,1.0,0.0,True,False
